All calculations,POM,SDOM,CHO,TOT,TIS,MIL,ING,MOL,PAU,RIO,ZHO,PASC,DCER,SRAF,SROS,QUEV,ESM,AGOY,MSFO,SOP,PAU_M,MAZ,EGUA,CCS,MLW,JAM,COL_G,AGOY-SFRA_G,MSFO_G,SOP_G,MOL_G,MAZ_G,EGUA_G,CCS_G,MLW_G,ESM_G
"Time in s","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Speed in p.u.","Speed in p.u.","Speed in p.u.","Speed in p.u.","Speed in p.u.","Speed in p.u.","Speed in p.u.","Speed in p.u.","Speed in p.u.","Speed in p.u."
9.211666,59.771816,59.771813,59.771820,59.771823,59.771818,59.771822,59.771816,59.771825,59.771800,59.771824,59.771823,59.771824,59.771823,59.771815,59.771817,59.771815,59.771742,59.771918,59.771782,59.771910,59.771795,59.771804,59.771971,59.771813,59.771758,59.771815,0.996189,0.996208,0.996196,0.996210,0.996202,0.996196,0.996219,0.996210,0.996199,0.996186
9.221666,59.771876,59.771873,59.771880,59.771883,59.771878,59.771882,59.771876,59.771885,59.771863,59.771884,59.771883,59.771884,59.771883,59.771875,59.771877,59.771875,59.771794,59.771986,59.771844,59.771964,59.771859,59.771864,59.772029,59.771871,59.771827,59.771875,0.996190,0.996210,0.996197,0.996210,0.996203,0.996197,0.996220,0.996211,0.996201,0.996186
9.231666,59.771936,59.771933,59.771940,59.771943,59.771938,59.771942,59.771936,59.771945,59.771926,59.771944,59.771942,59.771944,59.771943,59.771935,59.771937,59.771935,59.771846,59.772054,59.771906,59.772016,59.771922,59.771925,59.772087,59.771930,59.771895,59.771935,0.996191,0.996212,0.996199,0.996210,0.996204,0.996198,0.996220,0.996212,0.996202,0.996186
9.241666,59.771996,59.771992,59.772000,59.772003,59.771998,59.772002,59.771996,59.772004,59.771988,59.772004,59.772002,59.772004,59.772003,59.771994,59.771997,59.771995,59.771899,59.772121,59.771968,59.772069,59.771986,59.771986,59.772144,59.771989,59.771964,59.771995,0.996192,0.996214,0.996200,0.996210,0.996205,0.996199,0.996221,0.996213,0.996204,0.996186
9.251666,59.772056,59.772052,59.772060,59.772063,59.772058,59.772062,59.772056,59.772064,59.772051,59.772063,59.772062,59.772063,59.772063,59.772054,59.772056,59.772055,59.771953,59.772186,59.772030,59.772120,59.772049,59.772046,59.772201,59.772048,59.772032,59.772055,0.996193,0.996216,0.996201,0.996210,0.996207,0.996200,0.996222,0.996213,0.996206,0.996186
9.261666,59.772115,59.772112,59.772120,59.772123,59.772118,59.772121,59.772115,59.772123,59.772113,59.772123,59.772122,59.772123,59.772122,59.772114,59.772116,59.772115,59.772007,59.772251,59.772092,59.772172,59.772113,59.772107,59.772257,59.772108,59.772101,59.772114,0.996194,0.996217,0.996202,0.996210,0.996208,0.996201,0.996222,0.996214,0.996207,0.996186
9.271666,59.772175,59.772172,59.772180,59.772182,59.772177,59.772181,59.772175,59.772183,59.772176,59.772183,59.772181,59.772183,59.772182,59.772173,59.772176,59.772175,59.772061,59.772315,59.772155,59.772223,59.772176,59.772167,59.772312,59.772167,59.772169,59.772174,0.996195,0.996219,0.996203,0.996210,0.996209,0.996202,0.996223,0.996215,0.996209,0.996186
9.281666,59.772235,59.772231,59.772239,59.772242,59.772237,59.772241,59.772234,59.772242,59.772238,59.772242,59.772241,59.772242,59.772241,59.772233,59.772235,59.772235,59.772117,59.772377,59.772217,59.772274,59.772239,59.772228,59.772368,59.772226,59.772238,59.772234,0.996196,0.996220,0.996204,0.996209,0.996210,0.996203,0.996223,0.996216,0.996210,0.996187
9.291666,59.772294,59.772291,59.772299,59.772301,59.772296,59.772300,59.772294,59.772301,59.772300,59.772301,59.772300,59.772301,59.772301,59.772292,59.772295,59.772295,59.772173,59.772438,59.772279,59.772324,59.772302,59.772288,59.772422,59.772286,59.772306,59.772293,0.996197,0.996221,0.996206,0.996209,0.996211,0.996204,0.996224,0.996217,0.996212,0.996187
9.301666,59.772353,59.772350,59.772358,59.772360,59.772356,59.772359,59.772353,59.772360,59.772362,59.772360,59.772359,59.772361,59.772360,59.772352,59.772354,59.772355,59.772230,59.772499,59.772341,59.772374,59.772365,59.772348,59.772476,59.772345,59.772374,59.772353,0.996198,0.996222,0.996207,0.996209,0.996212,0.996205,0.996224,0.996218,0.996214,0.996188
9.311666,59.772413,59.772409,59.772417,59.772420,59.772415,59.772418,59.772413,59.772419,59.772423,59.772419,59.772418,59.772420,59.772419,59.772411,59.772413,59.772414,59.772287,59.772558,59.772403,59.772424,59.772427,59.772408,59.772530,59.772405,59.772441,59.772412,0.996199,0.996223,0.996208,0.996209,0.996213,0.996206,0.996225,0.996219,0.996215,0.996188
9.321666,59.772472,59.772469,59.772477,59.772478,59.772474,59.772477,59.772472,59.772478,59.772485,59.772478,59.772477,59.772478,59.772478,59.772470,59.772473,59.772474,59.772345,59.772615,59.772465,59.772475,59.772490,59.772468,59.772583,59.772465,59.772508,59.772471,0.996200,0.996224,0.996209,0.996209,0.996215,0.996207,0.996225,0.996220,0.996217,0.996189
9.331666,59.772531,59.772528,59.772535,59.772537,59.772533,59.772536,59.772531,59.772537,59.772546,59.772537,59.772536,59.772537,59.772537,59.772529,59.772531,59.772533,59.772404,59.772672,59.772527,59.772525,59.772552,59.772528,59.772636,59.772525,59.772575,59.772530,0.996201,0.996224,0.996210,0.996209,0.996216,0.996209,0.996225,0.996221,0.996218,0.996190
9.341666,59.772590,59.772587,59.772594,59.772596,59.772592,59.772595,59.772590,59.772595,59.772607,59.772595,59.772595,59.772596,59.772595,59.772588,59.772590,59.772592,59.772463,59.772728,59.772589,59.772574,59.772613,59.772588,59.772688,59.772584,59.772641,59.772589,0.996202,0.996225,0.996212,0.996209,0.996217,0.996210,0.996225,0.996222,0.996220,0.996191
9.351666,59.772649,59.772646,59.772653,59.772654,59.772651,59.772653,59.772649,59.772653,59.772668,59.772654,59.772653,59.772654,59.772654,59.772647,59.772649,59.772651,59.772523,59.772782,59.772650,59.772624,59.772675,59.772647,59.772740,59.772644,59.772706,59.772648,0.996204,0.996225,0.996213,0.996209,0.996218,0.996211,0.996226,0.996223,0.996221,0.996192
9.361666,59.772707,59.772704,59.772711,59.772712,59.772709,59.772712,59.772707,59.772711,59.772728,59.772712,59.772711,59.772712,59.772712,59.772706,59.772707,59.772710,59.772583,59.772836,59.772712,59.772675,59.772736,59.772706,59.772791,59.772704,59.772771,59.772707,0.996205,0.996225,0.996214,0.996209,0.996219,0.996212,0.996226,0.996224,0.996223,0.996193
9.371666,59.772766,59.772763,59.772769,59.772770,59.772767,59.772770,59.772766,59.772769,59.772788,59.772770,59.772769,59.772770,59.772770,59.772765,59.772766,59.772768,59.772644,59.772888,59.772773,59.772725,59.772796,59.772765,59.772843,59.772763,59.772835,59.772765,0.996206,0.996226,0.996215,0.996209,0.996220,0.996213,0.996226,0.996225,0.996224,0.996195
9.381666,59.772824,59.772821,59.772827,59.772828,59.772825,59.772828,59.772824,59.772827,59.772848,59.772827,59.772827,59.772828,59.772828,59.772823,59.772824,59.772827,59.772705,59.772940,59.772833,59.772775,59.772857,59.772824,59.772893,59.772823,59.772898,59.772823,0.996207,0.996226,0.996216,0.996209,0.996221,0.996214,0.996226,0.996226,0.996225,0.996196
9.391666,59.772882,59.772879,59.772885,59.772885,59.772883,59.772885,59.772882,59.772884,59.772907,59.772885,59.772884,59.772886,59.772885,59.772881,59.772882,59.772885,59.772767,59.772990,59.772894,59.772826,59.772916,59.772883,59.772944,59.772883,59.772960,59.772881,0.996208,0.996226,0.996217,0.996209,0.996222,0.996215,0.996226,0.996227,0.996227,0.996197
9.401666,59.772940,59.772937,59.772943,59.772943,59.772941,59.772943,59.772940,59.772941,59.772966,59.772942,59.772942,59.772943,59.772943,59.772939,59.772939,59.772943,59.772829,59.773040,59.772954,59.772877,59.772976,59.772941,59.772994,59.772942,59.773022,59.772939,0.996209,0.996225,0.996219,0.996209,0.996223,0.996216,0.996226,0.996228,0.996228,0.996199
9.411666,59.772997,59.772995,59.773000,59.773000,59.772998,59.773000,59.772997,59.772998,59.773024,59.772999,59.772999,59.773000,59.773000,59.772997,59.772997,59.773000,59.772892,59.773089,59.773014,59.772928,59.773035,59.772999,59.773043,59.773001,59.773083,59.772997,0.996210,0.996225,0.996220,0.996209,0.996224,0.996217,0.996226,0.996229,0.996229,0.996201
9.421666,59.773054,59.773052,59.773057,59.773056,59.773056,59.773057,59.773055,59.773055,59.773082,59.773056,59.773056,59.773057,59.773057,59.773055,59.773054,59.773058,59.772955,59.773137,59.773073,59.772979,59.773093,59.773057,59.773093,59.773061,59.773142,59.773054,0.996212,0.996225,0.996221,0.996210,0.996225,0.996218,0.996226,0.996230,0.996230,0.996202
9.431666,59.773112,59.773109,59.773114,59.773113,59.773113,59.773113,59.773112,59.773111,59.773140,59.773112,59.773112,59.773113,59.773113,59.773112,59.773111,59.773115,59.773018,59.773184,59.773132,59.773031,59.773151,59.773114,59.773142,59.773120,59.773201,59.773111,0.996213,0.996225,0.996222,0.996210,0.996226,0.996219,0.996227,0.996231,0.996231,0.996204
9.441666,59.773168,59.773166,59.773170,59.773169,59.773169,59.773170,59.773169,59.773168,59.773197,59.773168,59.773169,59.773170,59.773170,59.773169,59.773168,59.773172,59.773081,59.773231,59.773191,59.773083,59.773209,59.773172,59.773191,59.773179,59.773260,59.773168,0.996214,0.996224,0.996223,0.996211,0.996227,0.996220,0.996227,0.996233,0.996232,0.996206
9.451666,59.773225,59.773223,59.773226,59.773225,59.773226,59.773226,59.773225,59.773224,59.773254,59.773224,59.773225,59.773226,59.773226,59.773226,59.773224,59.773228,59.773145,59.773277,59.773250,59.773135,59.773266,59.773229,59.773239,59.773237,59.773317,59.773225,0.996215,0.996224,0.996224,0.996211,0.996228,0.996221,0.996227,0.996234,0.996233,0.996208
9.461666,59.773281,59.773280,59.773282,59.773281,59.773282,59.773282,59.773282,59.773279,59.773310,59.773280,59.773281,59.773282,59.773282,59.773283,59.773281,59.773284,59.773209,59.773322,59.773308,59.773188,59.773322,59.773285,59.773288,59.773295,59.773373,59.773281,0.996216,0.996224,0.996225,0.996212,0.996229,0.996222,0.996227,0.996235,0.996234,0.996210
9.471666,59.773338,59.773336,59.773338,59.773337,59.773338,59.773338,59.773338,59.773335,59.773366,59.773336,59.773336,59.773337,59.773337,59.773339,59.773337,59.773340,59.773273,59.773367,59.773365,59.773241,59.773379,59.773341,59.773336,59.773354,59.773428,59.773338,0.996217,0.996223,0.996226,0.996212,0.996230,0.996223,0.996227,0.996236,0.996235,0.996212
9.481666,59.773393,59.773392,59.773394,59.773392,59.773394,59.773393,59.773394,59.773390,59.773422,59.773391,59.773392,59.773392,59.773393,59.773395,59.773392,59.773396,59.773337,59.773412,59.773422,59.773294,59.773434,59.773397,59.773384,59.773411,59.773483,59.773394,0.996218,0.996223,0.996227,0.996213,0.996231,0.996224,0.996227,0.996237,0.996236,0.996214
9.491666,59.773449,59.773448,59.773449,59.773447,59.773449,59.773448,59.773449,59.773445,59.773477,59.773446,59.773447,59.773447,59.773448,59.773451,59.773448,59.773451,59.773401,59.773457,59.773479,59.773348,59.773489,59.773453,59.773432,59.773469,59.773537,59.773449,0.996220,0.996222,0.996228,0.996214,0.996232,0.996225,0.996227,0.996238,0.996236,0.996216
9.501666,59.773504,59.773503,59.773504,59.773502,59.773504,59.773503,59.773505,59.773500,59.773532,59.773501,59.773502,59.773502,59.773503,59.773507,59.773503,59.773506,59.773465,59.773501,59.773535,59.773403,59.773544,59.773509,59.773480,59.773526,59.773589,59.773504,0.996221,0.996222,0.996229,0.996215,0.996233,0.996226,0.996227,0.996239,0.996237,0.996218
9.511666,59.773559,59.773558,59.773558,59.773556,59.773559,59.773558,59.773560,59.773554,59.773586,59.773555,59.773556,59.773557,59.773557,59.773562,59.773558,59.773561,59.773529,59.773545,59.773591,59.773457,59.773598,59.773564,59.773527,59.773583,59.773641,59.773560,0.996222,0.996221,0.996230,0.996216,0.996234,0.996227,0.996227,0.996240,0.996238,0.996220
9.521666,59.773614,59.773613,59.773613,59.773610,59.773614,59.773612,59.773614,59.773609,59.773640,59.773610,59.773611,59.773611,59.773611,59.773617,59.773613,59.773616,59.773592,59.773589,59.773646,59.773512,59.773652,59.773618,59.773575,59.773640,59.773692,59.773614,0.996223,0.996221,0.996231,0.996217,0.996235,0.996228,0.996227,0.996241,0.996238,0.996222
9.531666,59.773669,59.773668,59.773667,59.773664,59.773668,59.773666,59.773669,59.773663,59.773693,59.773664,59.773665,59.773665,59.773666,59.773672,59.773667,59.773670,59.773656,59.773634,59.773701,59.773568,59.773705,59.773673,59.773623,59.773696,59.773743,59.773669,0.996224,0.996221,0.996232,0.996218,0.996235,0.996229,0.996227,0.996242,0.996239,0.996224
9.541666,59.773723,59.773722,59.773721,59.773718,59.773722,59.773720,59.773723,59.773717,59.773746,59.773717,59.773719,59.773719,59.773719,59.773726,59.773721,59.773724,59.773719,59.773678,59.773756,59.773623,59.773758,59.773727,59.773670,59.773751,59.773792,59.773723,0.996225,0.996220,0.996233,0.996219,0.996236,0.996230,0.996227,0.996243,0.996239,0.996226
9.551666,59.773777,59.773776,59.773774,59.773772,59.773776,59.773773,59.773777,59.773770,59.773799,59.773771,59.773772,59.773772,59.773773,59.773780,59.773775,59.773778,59.773782,59.773722,59.773810,59.773679,59.773810,59.773781,59.773718,59.773807,59.773841,59.773777,0.996226,0.996220,0.996234,0.996220,0.996237,0.996231,0.996227,0.996244,0.996240,0.996229
9.561666,59.773831,59.773830,59.773828,59.773825,59.773829,59.773827,59.773831,59.773824,59.773851,59.773824,59.773825,59.773826,59.773826,59.773834,59.773829,59.773831,59.773845,59.773767,59.773863,59.773736,59.773862,59.773835,59.773765,59.773862,59.773890,59.773831,0.996227,0.996220,0.996235,0.996221,0.996238,0.996232,0.996228,0.996245,0.996240,0.996231
9.571666,59.773884,59.773883,59.773881,59.773878,59.773882,59.773880,59.773884,59.773877,59.773903,59.773877,59.773879,59.773879,59.773879,59.773888,59.773882,59.773884,59.773907,59.773812,59.773916,59.773792,59.773914,59.773888,59.773813,59.773916,59.773937,59.773884,0.996228,0.996220,0.996236,0.996223,0.996239,0.996233,0.996228,0.996246,0.996241,0.996233
9.581666,59.773937,59.773937,59.773934,59.773931,59.773935,59.773933,59.773937,59.773930,59.773955,59.773930,59.773932,59.773932,59.773932,59.773941,59.773935,59.773937,59.773969,59.773857,59.773969,59.773849,59.773965,59.773941,59.773861,59.773970,59.773985,59.773938,0.996229,0.996220,0.996237,0.996224,0.996239,0.996234,0.996228,0.996247,0.996241,0.996235
9.591666,59.773990,59.773990,59.773986,59.773983,59.773988,59.773985,59.773990,59.773982,59.774006,59.773983,59.773984,59.773984,59.773985,59.773994,59.773988,59.773989,59.774030,59.773903,59.774021,59.773907,59.774016,59.773994,59.773908,59.774024,59.774031,59.773991,0.996230,0.996220,0.996238,0.996226,0.996240,0.996235,0.996228,0.996247,0.996242,0.996237
9.601666,59.774043,59.774042,59.774039,59.774036,59.774041,59.774038,59.774043,59.774035,59.774057,59.774035,59.774037,59.774037,59.774037,59.774047,59.774041,59.774042,59.774091,59.773949,59.774073,59.773964,59.774067,59.774046,59.773956,59.774077,59.774077,59.774043,0.996231,0.996220,0.996239,0.996227,0.996241,0.996236,0.996229,0.996248,0.996242,0.996239
9.611666,59.774095,59.774095,59.774091,59.774088,59.774093,59.774090,59.774095,59.774087,59.774108,59.774088,59.774089,59.774089,59.774089,59.774099,59.774093,59.774094,59.774151,59.773995,59.774125,59.774022,59.774117,59.774098,59.774004,59.774130,59.774123,59.774096,0.996232,0.996220,0.996239,0.996229,0.996242,0.996236,0.996229,0.996249,0.996242,0.996241
9.621666,59.774147,59.774147,59.774143,59.774140,59.774145,59.774142,59.774147,59.774139,59.774159,59.774140,59.774141,59.774141,59.774141,59.774151,59.774145,59.774146,59.774211,59.774042,59.774176,59.774079,59.774167,59.774150,59.774052,59.774183,59.774169,59.774148,0.996233,0.996221,0.996240,0.996230,0.996242,0.996237,0.996229,0.996250,0.996243,0.996243
9.631666,59.774199,59.774199,59.774194,59.774192,59.774197,59.774194,59.774199,59.774191,59.774209,59.774192,59.774193,59.774192,59.774193,59.774203,59.774197,59.774197,59.774270,59.774090,59.774227,59.774137,59.774216,59.774202,59.774100,59.774235,59.774214,59.774200,0.996234,0.996221,0.996241,0.996232,0.996243,0.996238,0.996230,0.996251,0.996243,0.996245
9.641666,59.774251,59.774251,59.774246,59.774244,59.774248,59.774245,59.774251,59.774243,59.774259,59.774243,59.774244,59.774244,59.774245,59.774255,59.774249,59.774249,59.774329,59.774138,59.774277,59.774195,59.774266,59.774253,59.774149,59.774286,59.774259,59.774252,0.996235,0.996222,0.996242,0.996234,0.996244,0.996239,0.996230,0.996252,0.996243,0.996246
9.651666,59.774303,59.774303,59.774297,59.774295,59.774300,59.774297,59.774303,59.774295,59.774308,59.774295,59.774296,59.774295,59.774296,59.774306,59.774300,59.774300,59.774387,59.774187,59.774327,59.774253,59.774315,59.774304,59.774197,59.774338,59.774304,59.774303,0.996236,0.996222,0.996243,0.996235,0.996245,0.996240,0.996231,0.996253,0.996244,0.996248
9.661666,59.774354,59.774354,59.774348,59.774346,59.774351,59.774348,59.774354,59.774346,59.774358,59.774346,59.774347,59.774347,59.774347,59.774358,59.774352,59.774351,59.774444,59.774236,59.774377,59.774311,59.774364,59.774355,59.774246,59.774389,59.774348,59.774354,0.996237,0.996223,0.996243,0.996237,0.996245,0.996241,0.996231,0.996253,0.996244,0.996250
9.671666,59.774405,59.774405,59.774399,59.774397,59.774402,59.774399,59.774405,59.774397,59.774407,59.774397,59.774398,59.774398,59.774398,59.774409,59.774403,59.774402,59.774500,59.774286,59.774426,59.774369,59.774412,59.774406,59.774295,59.774439,59.774393,59.774406,0.996238,0.996224,0.996244,0.996239,0.996246,0.996242,0.996232,0.996254,0.996244,0.996251
9.681666,59.774456,59.774456,59.774450,59.774448,59.774453,59.774450,59.774456,59.774448,59.774456,59.774448,59.774449,59.774448,59.774449,59.774459,59.774454,59.774452,59.774556,59.774337,59.774475,59.774427,59.774461,59.774457,59.774344,59.774489,59.774438,59.774456,0.996239,0.996225,0.996245,0.996240,0.996247,0.996243,0.996232,0.996255,0.996245,0.996253
9.691666,59.774507,59.774507,59.774501,59.774499,59.774504,59.774501,59.774506,59.774499,59.774505,59.774499,59.774500,59.774499,59.774500,59.774510,59.774504,59.774503,59.774611,59.774388,59.774524,59.774484,59.774509,59.774507,59.774394,59.774539,59.774482,59.774507,0.996240,0.996226,0.996245,0.996242,0.996248,0.996243,0.996233,0.996256,0.996245,0.996254
9.701666,59.774557,59.774557,59.774551,59.774550,59.774554,59.774551,59.774557,59.774550,59.774554,59.774550,59.774551,59.774550,59.774551,59.774560,59.774555,59.774553,59.774665,59.774440,59.774572,59.774542,59.774558,59.774558,59.774443,59.774589,59.774527,59.774558,0.996241,0.996227,0.996246,0.996244,0.996248,0.996244,0.996234,0.996257,0.996246,0.996256
9.711666,59.774608,59.774608,59.774602,59.774601,59.774604,59.774602,59.774607,59.774601,59.774603,59.774601,59.774601,59.774600,59.774601,59.774611,59.774606,59.774603,59.774719,59.774493,59.774621,59.774599,59.774606,59.774608,59.774493,59.774638,59.774572,59.774608,0.996242,0.996228,0.996247,0.996245,0.996249,0.996245,0.996234,0.996257,0.996246,0.996257
9.721666,59.774658,59.774658,59.774652,59.774651,59.774655,59.774652,59.774658,59.774651,59.774652,59.774651,59.774652,59.774651,59.774651,59.774661,59.774656,59.774654,59.774772,59.774546,59.774669,59.774656,59.774654,59.774657,59.774543,59.774687,59.774617,59.774658,0.996243,0.996230,0.996247,0.996247,0.996250,0.996246,0.996235,0.996258,0.996246,0.996258
9.731666,59.774708,59.774708,59.774702,59.774701,59.774705,59.774702,59.774708,59.774702,59.774700,59.774702,59.774702,59.774701,59.774701,59.774711,59.774706,59.774703,59.774824,59.774600,59.774717,59.774713,59.774702,59.774707,59.774594,59.774736,59.774662,59.774708,0.996244,0.996231,0.996248,0.996249,0.996250,0.996247,0.996236,0.996259,0.996247,0.996259
